(1.0|18.36328125)
(2.0|18.36328125)
(3.0|18.36328125)
(5.0|18.48828125)
(6.0|18.48828125)
(8.0|18.61328125)
(10.0|18.86328125)
(11.0|18.86328125)
(12.0|18.86328125)
(14.0|18.86328125)
(16.0|18.86328125)
(17.0|18.86328125)
(19.0|18.86328125)
(20.0|18.86328125)
(21.0|18.86328125)
(22.0|18.98828125)
(23.0|19.34765625)
(25.0|19.34765625)
(27.0|19.34765625)
(28.0|19.34765625)
(30.0|19.34765625)
(32.0|19.34765625)
(34.0|19.34765625)
(35.0|19.34765625)
(37.0|19.34765625)
(38.0|19.34765625)
(39.0|19.34765625)
(41.0|19.34765625)
(42.0|19.34765625)
(44.0|19.203125)
(45.0|19.203125)
(47.0|19.19921875)
(48.0|19.296875)
(50.0|19.296875)
(51.0|19.296875)
(52.0|19.296875)
(54.0|19.296875)
(55.0|19.296875)
(56.0|19.296875)
(58.0|19.296875)
(59.0|19.296875)
(60.0|19.296875)
(61.0|19.296875)
(63.0|19.296875)
(65.0|19.296875)
(67.0|19.296875)
(69.0|19.296875)
(70.0|19.296875)
(72.0|19.296875)
(73.0|19.296875)
(75.0|19.296875)
(77.0|19.296875)
(78.0|19.296875)
(80.0|19.296875)
(81.0|19.296875)
(83.0|19.296875)
(84.0|19.296875)
(85.0|19.296875)
(86.0|19.296875)
(88.0|19.296875)
(89.0|19.296875)
(91.0|19.296875)
(92.0|19.296875)
(94.0|19.296875)
(96.0|19.296875)
(97.0|19.296875)
(98.0|19.296875)
(100.0|19.296875)
(102.0|19.296875)
(103.0|19.26171875)
(105.0|19.26171875)
(107.0|19.26171875)
(109.0|19.3671875)
(110.0|19.3671875)
(112.0|19.3671875)
(113.0|19.3671875)
(115.0|19.3671875)
(117.0|19.3671875)
(118.0|19.3671875)
(120.0|19.3671875)
(121.0|19.3671875)
(122.0|19.3671875)
(124.0|19.3671875)
(125.0|19.3671875)
(126.0|19.3671875)
(128.0|19.3671875)
(129.0|19.3671875)
(130.0|19.3671875)
(132.0|19.3671875)
(133.0|19.3671875)
(135.0|19.3671875)
(136.0|19.3671875)
(137.0|19.3671875)
(139.0|19.3671875)
(141.0|19.3671875)
(143.0|19.4921875)
(145.0|19.9921875)
(146.0|19.9921875)
(147.0|19.9921875)
(149.0|19.9921875)
(150.0|19.9921875)
(152.0|19.9921875)
(153.0|19.9921875)
(155.0|19.9921875)
(157.0|19.9921875)
(159.0|19.9921875)
(160.0|19.9921875)
(162.0|19.9921875)
(163.0|19.98046875)
(165.0|19.98046875)
(166.0|19.98046875)
(168.0|20.05859375)
(170.0|20.05859375)
(172.0|20.05859375)
(173.0|20.05859375)
(175.0|20.05859375)
(177.0|20.05859375)
(178.0|20.05859375)
(179.0|20.05859375)
(181.0|20.05859375)
(183.0|20.05859375)
(184.0|20.05859375)
(186.0|20.05859375)
(188.0|20.05859375)
(189.0|20.05859375)
(191.0|20.05859375)
(192.0|20.05859375)
(194.0|20.05859375)
(195.0|20.05859375)
(196.0|20.05859375)
(198.0|20.05859375)
(199.0|20.05859375)
(201.0|20.05859375)
(202.0|20.05859375)
(204.0|20.05859375)
(206.0|20.05859375)
(208.0|20.05859375)
(209.0|20.05859375)
(211.0|20.05859375)
(213.0|20.05859375)
(215.0|19.98828125)
(216.0|20.11328125)
(217.0|20.11328125)
(219.0|20.11328125)
(220.0|20.11328125)
(221.0|20.11328125)
(222.0|20.11328125)
(224.0|20.078125)
(226.0|20.078125)
(227.0|20.078125)
(229.0|20.03515625)
(230.0|20.03515625)
(231.0|20.03515625)
(233.0|20.03515625)
(234.0|20.03515625)
(235.0|20.00390625)
(237.0|20.00390625)
(238.0|20.00390625)
(239.0|20.00390625)
(241.0|20.00390625)
(243.0|20.00390625)
(244.0|20.00390625)
(246.0|20.12890625)
(248.0|20.12890625)
(249.0|20.12890625)
(251.0|20.12890625)
(252.0|20.12890625)
(254.0|20.12890625)
(255.0|20.12890625)
(256.0|20.12890625)
(258.0|20.12890625)
(260.0|20.12890625)
(261.0|20.12890625)
(263.0|20.12890625)
(264.0|20.12890625)
(265.0|20.12890625)
(267.0|20.12890625)
(268.0|20.12890625)
(269.0|20.12890625)
(271.0|20.12890625)
(273.0|20.12890625)
(275.0|20.12890625)
(276.0|20.12890625)
(278.0|20.12890625)
(279.0|20.12890625)
(280.0|20.12890625)
(282.0|20.12890625)
(284.0|20.08203125)
(285.0|20.08203125)
(286.0|20.08203125)
(288.0|20.05859375)
(290.0|20.05859375)
(291.0|20.05859375)
(293.0|20.05859375)
(294.0|20.05859375)
(296.0|20.05859375)
(297.0|20.05859375)
(298.0|20.05859375)
(300.0|20.05859375)
(302.0|20.05859375)
(303.0|20.05859375)
(305.0|20.05859375)
(306.0|20.05859375)
(308.0|20.05859375)
(309.0|20.05859375)
(311.0|20.05859375)
(312.0|20.05859375)
(313.0|20.05859375)
(315.0|20.05859375)
(316.0|20.05859375)
(318.0|20.05859375)
(320.0|20.05859375)
(322.0|20.05859375)
(324.0|20.05859375)
(325.0|20.05859375)
(326.0|20.05859375)
(328.0|20.05859375)
(329.0|20.05859375)
(330.0|20.05859375)
(332.0|20.05859375)
(334.0|20.05859375)
(336.0|20.05859375)
(338.0|20.05859375)
(339.0|20.05859375)
(340.0|20.05859375)
(342.0|20.05859375)
(343.0|20.046875)
(344.0|20.046875)
(346.0|20.046875)
(348.0|20.046875)
(349.0|20.15234375)
(350.0|20.15234375)
(352.0|20.15234375)
(353.0|20.15234375)
(355.0|20.15234375)
(357.0|20.15234375)
(358.0|20.15234375)
(360.0|20.15234375)
(362.0|20.15234375)
(363.0|20.15234375)
(365.0|20.15234375)
(366.0|20.15234375)
(367.0|20.15234375)
(369.0|20.15234375)
(370.0|20.15234375)
(371.0|20.15234375)
(373.0|20.15234375)
(375.0|20.15234375)
(376.0|20.15234375)
(377.0|20.15234375)
(379.0|20.15234375)
(381.0|20.15234375)
(382.0|20.15234375)
