(0.0|9.3359375)
(2.0|9.3359375)
(3.0|9.3359375)
(5.0|9.3359375)
(6.0|9.3359375)
(8.0|9.3359375)
(9.0|9.3359375)
(10.0|9.3359375)
(12.0|9.3359375)
(14.0|9.3359375)
(15.0|9.3359375)
(17.0|9.3359375)
(18.0|9.3359375)
(20.0|9.3359375)
(22.0|9.3359375)
(24.0|9.3359375)
(25.0|9.3359375)
(27.0|9.3359375)
(29.0|9.3359375)
(30.0|9.3359375)
(31.0|9.3359375)
(33.0|9.3359375)
(35.0|9.3359375)
(36.0|9.3359375)
(38.0|9.3359375)
(39.0|9.3359375)
(40.0|9.3359375)
(42.0|9.3359375)
(44.0|9.3359375)
(46.0|9.4609375)
(47.0|9.4609375)
(48.0|9.3515625)
(50.0|9.3515625)
(51.0|9.3515625)
(53.0|9.3515625)
(55.0|9.3515625)
(56.0|9.3515625)
(58.0|9.3515625)
(60.0|9.3515625)
(61.0|9.3515625)
(63.0|9.3515625)
(65.0|9.3515625)
(66.0|9.3515625)
(68.0|9.3515625)
(69.0|9.3515625)
(71.0|9.3515625)
(72.0|9.3515625)
(73.0|9.3515625)
(74.0|9.3515625)
(76.0|9.3515625)
(78.0|9.3515625)
(79.0|9.3515625)
(81.0|9.3515625)
(83.0|9.3515625)
(85.0|9.3515625)
(86.0|9.3515625)
(88.0|9.3515625)
(89.0|9.3515625)
(91.0|9.3515625)
(92.0|9.3515625)
(94.0|9.3515625)
(96.0|9.3515625)
(97.0|9.3515625)
(99.0|9.3515625)
(100.0|9.3515625)
(102.0|9.3515625)
(104.0|9.3515625)
(105.0|9.3515625)
(107.0|9.3515625)
(109.0|9.3515625)
(111.0|9.3515625)
(112.0|9.3515625)
(114.0|9.3515625)
(115.0|9.3515625)
(117.0|9.3515625)
(118.0|9.3515625)
(120.0|9.3515625)
(121.0|9.3515625)
(122.0|9.3515625)
(124.0|9.3515625)
(126.0|9.3515625)
(127.0|9.3515625)
(128.0|9.3515625)
(130.0|9.3515625)
(131.0|9.3515625)
(133.0|9.3515625)
(135.0|9.3515625)
(137.0|9.3515625)
(138.0|9.3515625)
(140.0|9.3515625)
(142.0|9.3515625)
(143.0|9.3515625)
(144.0|9.3515625)
(145.0|9.3515625)
(147.0|9.3515625)
(148.0|9.3515625)
(150.0|9.3515625)
(151.0|9.3515625)
(152.0|9.3515625)
(154.0|9.3515625)
(155.0|9.3515625)
(156.0|9.3515625)
(157.0|9.3515625)
(159.0|9.3515625)
(160.0|9.3515625)
(161.0|9.3515625)
(162.0|9.3515625)
(164.0|9.3515625)
(165.0|9.3515625)
(167.0|9.3515625)
