(0.0|18.27734375)
(2.0|18.27734375)
(4.0|18.27734375)
(5.0|18.27734375)
(7.0|18.27734375)
(8.0|18.27734375)
(10.0|18.28125)
(11.0|18.28125)
(12.0|18.28125)
(14.0|18.2890625)
(16.0|18.2890625)
(18.0|18.2890625)
(20.0|18.6328125)
(21.0|18.6328125)
(23.0|18.6328125)
(25.0|18.6328125)
(26.0|18.6328125)
(27.0|18.6328125)
(29.0|18.6328125)
(31.0|18.6328125)
(32.0|18.63671875)
(33.0|18.640625)
(35.0|18.640625)
(36.0|18.640625)
(38.0|18.64453125)
(39.0|18.64453125)
(41.0|18.64453125)
(42.0|18.64453125)
(44.0|18.64453125)
(46.0|18.64453125)
(47.0|18.64453125)
(49.0|18.6484375)
(50.0|18.65234375)
(52.0|18.65234375)
(53.0|18.65234375)
(55.0|18.65234375)
(56.0|18.65234375)
(58.0|18.65234375)
(60.0|18.65234375)
(62.0|18.65234375)
(63.0|18.65234375)
(65.0|18.66015625)
(66.0|18.66015625)
(68.0|18.66015625)
(69.0|18.78515625)
(70.0|18.6640625)
(72.0|18.66796875)
(73.0|18.66796875)
(74.0|18.66796875)
(76.0|18.66796875)
(78.0|18.66796875)
(79.0|18.66796875)
(81.0|18.66796875)
(83.0|18.66796875)
(84.0|18.671875)
(85.0|18.671875)
(87.0|18.671875)
(88.0|18.671875)
(90.0|18.671875)
(92.0|18.671875)
(93.0|18.671875)
(95.0|18.671875)
(96.0|18.671875)
(98.0|18.671875)
(99.0|18.671875)
(101.0|18.671875)
(103.0|18.671875)
(104.0|18.796875)
(106.0|18.67578125)
(107.0|18.67578125)
(109.0|18.67578125)
(111.0|18.67578125)
(112.0|18.67578125)
(113.0|18.67578125)
(115.0|18.67578125)
(116.0|18.6796875)
(118.0|18.6796875)
(120.0|18.6796875)
(122.0|18.6796875)
(123.0|18.6796875)
(124.0|18.6796875)
(126.0|18.6796875)
(127.0|18.6796875)
(128.0|18.6796875)
(130.0|18.6796875)
(132.0|18.6796875)
(133.0|18.6796875)
(135.0|18.68359375)
(137.0|18.68359375)
(138.0|18.68359375)
(140.0|18.68359375)
(141.0|18.68359375)
(143.0|18.68359375)
(144.0|18.68359375)
(145.0|18.68359375)
(146.0|18.68359375)
(147.0|18.68359375)
(148.0|18.6875)
(150.0|18.6875)
(151.0|18.6875)
(152.0|18.6875)
(154.0|18.8515625)
(155.0|18.83984375)
(156.0|18.83984375)
(157.0|18.83984375)
(159.0|18.83984375)
(160.0|18.83984375)
(162.0|18.83984375)
(163.0|18.83984375)
(165.0|18.84375)
(166.0|18.84375)
(167.0|18.84375)
(169.0|18.84375)
(170.0|18.84375)
(172.0|18.84375)
(173.0|18.84375)
(174.0|18.96875)
(176.0|18.84765625)
(177.0|18.84765625)
(179.0|18.84765625)
(181.0|18.84765625)
(182.0|18.84765625)
(183.0|18.84765625)
(185.0|18.84765625)
(186.0|18.8515625)
(188.0|18.85546875)
(189.0|18.85546875)
(191.0|18.859375)
(193.0|18.859375)
(194.0|18.859375)
(195.0|18.859375)
(197.0|18.859375)
(198.0|18.859375)
(199.0|18.859375)
(201.0|18.859375)
(202.0|18.859375)
(203.0|18.859375)
(205.0|18.859375)
(206.0|18.86328125)
(208.0|18.86328125)
(209.0|18.8671875)
(211.0|18.8671875)
(212.0|18.8671875)
(213.0|18.8671875)
(215.0|18.8671875)
(217.0|18.8671875)
(218.0|18.8671875)
(219.0|18.8671875)
(220.0|18.8671875)
(222.0|18.8671875)
(224.0|18.87109375)
(226.0|18.87109375)
(227.0|18.87109375)
(228.0|18.87109375)
(230.0|18.87109375)
(232.0|18.87109375)
(234.0|18.87109375)
(235.0|18.87109375)
(237.0|18.875)
(239.0|18.875)
(240.0|18.875)
(242.0|18.875)
(243.0|18.875)
(245.0|18.8828125)
(246.0|18.8828125)
(248.0|18.8828125)
(250.0|18.8828125)
(251.0|18.8828125)
(253.0|18.8828125)
(255.0|18.8828125)
(256.0|18.8828125)
(258.0|18.8828125)
(260.0|18.8828125)
(261.0|18.88671875)
(263.0|18.88671875)
(264.0|18.89453125)
(265.0|18.89453125)
(267.0|18.89453125)
(268.0|18.89453125)
(270.0|18.89453125)
(272.0|18.89453125)
(273.0|18.89453125)
(275.0|18.89453125)
(276.0|18.89453125)
(278.0|18.89453125)
(279.0|18.89453125)
(281.0|18.89453125)
(282.0|18.89453125)
(284.0|18.89453125)
(285.0|18.95703125)
(287.0|18.89453125)
(288.0|18.89453125)
(290.0|18.89453125)
(292.0|18.89453125)
(293.0|18.8984375)
(295.0|18.8984375)
(296.0|18.8984375)
(298.0|19.0234375)
(299.0|19.02734375)
(301.0|18.90625)
(302.0|18.90625)
(303.0|18.90625)
(305.0|18.90625)
(306.0|18.90625)
(308.0|18.90625)
(309.0|19.03515625)
(311.0|18.9140625)
(312.0|18.9140625)
(313.0|18.9140625)
(315.0|18.9140625)
(316.0|18.9140625)
(318.0|18.9140625)
(320.0|18.9140625)
(321.0|18.9140625)
(322.0|18.9140625)
(323.0|18.9140625)
(325.0|18.91796875)
(326.0|18.91796875)
(328.0|18.91796875)
(329.0|18.91796875)
(331.0|18.91796875)
(332.0|18.91796875)
(334.0|18.91796875)
(335.0|18.91796875)
(337.0|18.91796875)
(338.0|18.91796875)
(339.0|18.91796875)
(341.0|18.91796875)
(342.0|18.91796875)
(343.0|18.91796875)
(345.0|18.91796875)
(347.0|18.91796875)
(348.0|18.91796875)
(350.0|18.91796875)
(352.0|18.91796875)
(353.0|18.91796875)
(354.0|18.921875)
(356.0|18.921875)
(358.0|18.921875)
(359.0|18.921875)
(360.0|18.921875)
(361.0|18.921875)
(363.0|18.921875)
(364.0|18.921875)
(366.0|18.921875)
(367.0|18.92578125)
(369.0|18.9296875)
(371.0|18.9296875)
(372.0|18.9296875)
(374.0|18.9296875)
(375.0|18.9296875)
(376.0|18.9296875)
(378.0|18.9296875)
(379.0|18.9296875)
(380.0|18.9296875)
(382.0|18.9296875)
(383.0|18.9296875)
(384.0|18.9296875)
(386.0|18.9296875)
(388.0|18.9296875)
(390.0|18.9296875)
(391.0|18.9296875)
(393.0|18.9296875)
(394.0|18.9296875)
(396.0|18.93359375)
(398.0|19.05859375)
(399.0|18.9375)
(401.0|18.9375)
(402.0|18.9375)
(404.0|18.9375)
(405.0|18.9375)
(406.0|18.9375)
(408.0|18.9375)
(410.0|18.9375)
(411.0|18.9375)
(413.0|18.9375)
(415.0|18.9375)
(416.0|18.9375)
(418.0|18.94140625)
(419.0|18.94140625)
(420.0|18.94921875)
(421.0|18.94921875)
(423.0|18.94921875)
(424.0|19.07421875)
(426.0|18.953125)
(428.0|18.953125)
(429.0|18.953125)
(431.0|18.953125)
(433.0|18.953125)
(434.0|18.953125)
(435.0|18.953125)
(436.0|18.953125)
(438.0|18.953125)
(440.0|18.95703125)
(441.0|18.95703125)
(443.0|19.08203125)
(444.0|18.9609375)
(446.0|18.9609375)
(448.0|18.9609375)
(450.0|18.9609375)
(451.0|18.9609375)
(453.0|18.9609375)
(454.0|18.9609375)
(456.0|18.9609375)
(457.0|18.9609375)
(459.0|18.9609375)
(461.0|18.9609375)
(462.0|18.9609375)
(463.0|18.9609375)
(465.0|18.8125)
(466.0|18.9140625)
(468.0|18.79296875)
(470.0|18.79296875)
(471.0|18.79296875)
(473.0|18.79296875)
(474.0|18.80078125)
(476.0|18.80078125)
(477.0|18.8046875)
(478.0|18.8046875)
(479.0|18.8046875)
(481.0|18.8046875)
(482.0|18.8046875)
(484.0|18.8046875)
(485.0|18.8046875)
(487.0|18.8046875)
(488.0|18.8046875)
(490.0|18.8046875)
(492.0|18.8046875)
(494.0|18.8046875)
(495.0|18.8046875)
(496.0|18.8046875)
(497.0|18.8046875)
(499.0|18.8046875)
(500.0|18.8046875)
(502.0|18.8046875)
(504.0|18.8046875)
(505.0|18.8046875)
(506.0|18.8046875)
(508.0|18.8046875)
(509.0|18.8671875)
(511.0|18.8671875)
(512.0|18.8671875)
(513.0|18.8671875)
(515.0|18.8671875)
(517.0|18.8671875)
(518.0|18.8671875)
(519.0|18.8671875)
(521.0|18.8671875)
(522.0|18.8671875)
(524.0|18.8671875)
(526.0|19.03125)
(527.0|18.9765625)
