(0.0|0.0)
(6.165228113440197E-4|0.0)
(0.0012330456226880395|0.0)
(0.002466091245376079|0.05442176870748299)
(0.0030826140567200987|0.05442176870748299)
(0.004315659679408138|0.10884353741496598)
(0.005548705302096177|0.21768707482993196)
(0.006165228113440197|0.21768707482993196)
(0.006781750924784217|0.21768707482993196)
(0.008014796547472256|0.21768707482993196)
(0.009247842170160296|0.21768707482993196)
(0.009864364981504316|0.21768707482993196)
(0.011097410604192354|0.21768707482993196)
(0.011713933415536375|0.21768707482993196)
(0.012330456226880395|0.21768707482993196)
(0.012946979038224414|0.272108843537415)
(0.013563501849568433|0.42857142857142855)
(0.014796547472256474|0.42857142857142855)
(0.016029593094944512|0.42857142857142855)
(0.016646115906288533|0.42857142857142855)
(0.017879161528976572|0.42857142857142855)
(0.01911220715166461|0.42857142857142855)
(0.020345252774352653|0.42857142857142855)
(0.02096177558569667|0.42857142857142855)
(0.02219482120838471|0.42857142857142855)
(0.02281134401972873|0.42857142857142855)
(0.02342786683107275|0.42857142857142855)
(0.02466091245376079|0.42857142857142855)
(0.02527743526510481|0.42857142857142855)
(0.02651048088779285|0.3656462585034014)
(0.027127003699136867|0.3656462585034014)
(0.02836004932182491|0.36394557823129253)
(0.028976572133168926|0.4064625850340136)
(0.03020961775585697|0.4064625850340136)
(0.030826140567200986|0.4064625850340136)
(0.031442663378545004|0.4064625850340136)
(0.032675709001233046|0.4064625850340136)
(0.03329223181257707|0.4064625850340136)
(0.03390875462392109|0.4064625850340136)
(0.03514180024660912|0.4064625850340136)
(0.035758323057953144|0.4064625850340136)
(0.036374845869297165|0.4064625850340136)
(0.036991368680641186|0.4064625850340136)
(0.03822441430332922|0.4064625850340136)
(0.03945745992601726|0.4064625850340136)
(0.040690505548705305|0.4064625850340136)
(0.04192355117139334|0.4064625850340136)
(0.04254007398273736|0.4064625850340136)
(0.043773119605425403|0.4064625850340136)
(0.04438964241676942|0.4064625850340136)
(0.04562268803945746|0.4064625850340136)
(0.0468557336621455|0.4064625850340136)
(0.047472256473489516|0.4064625850340136)
(0.04870530209617756|0.4064625850340136)
(0.04932182490752158|0.4064625850340136)
(0.05055487053020962|0.4064625850340136)
(0.051171393341553635|0.4064625850340136)
(0.051787916152897656|0.4064625850340136)
(0.05240443896424168|0.4064625850340136)
(0.05363748458692972|0.4064625850340136)
(0.05425400739827373|0.4064625850340136)
(0.055487053020961775|0.4064625850340136)
(0.056103575832305796|0.4064625850340136)
(0.05733662145499383|0.4064625850340136)
(0.058569667077681874|0.4064625850340136)
(0.059186189889025895|0.4064625850340136)
(0.059802712700369916|0.4064625850340136)
(0.06103575832305795|0.4064625850340136)
(0.06226880394574599|0.4064625850340136)
(0.06288532675709001|0.391156462585034)
(0.06411837237977805|0.391156462585034)
(0.06535141800246609|0.391156462585034)
(0.06658446362515413|0.4370748299319728)
(0.06720098643649815|0.4370748299319728)
(0.06843403205918619|0.4370748299319728)
(0.0690505548705302|0.4370748299319728)
(0.07028360049321825|0.4370748299319728)
(0.07151664611590629|0.4370748299319728)
(0.0721331689272503|0.4370748299319728)
(0.07336621454993834|0.4370748299319728)
(0.07398273736128237|0.4370748299319728)
(0.07459926017262639|0.4370748299319728)
(0.07583230579531443|0.4370748299319728)
(0.07644882860665844|0.4370748299319728)
(0.07706535141800247|0.4370748299319728)
(0.07829839704069051|0.4370748299319728)
(0.07891491985203453|0.4370748299319728)
(0.07953144266337854|0.4370748299319728)
(0.08076448828606658|0.4370748299319728)
(0.08138101109741061|0.4370748299319728)
(0.08261405672009864|0.4370748299319728)
(0.08323057953144267|0.4370748299319728)
(0.08384710234278668|0.4370748299319728)
(0.08508014796547472|0.4370748299319728)
(0.08631319358816276|0.4370748299319728)
(0.08754623921085081|0.4914965986394558)
(0.08877928483353884|0.7091836734693877)
(0.08939580764488286|0.7091836734693877)
(0.09001233045622688|0.7091836734693877)
(0.09124537607891492|0.7091836734693877)
(0.09186189889025893|0.7091836734693877)
(0.09309494451294698|0.7091836734693877)
(0.093711467324291|0.7091836734693877)
(0.09494451294697903|0.7091836734693877)
(0.09617755856966707|0.7091836734693877)
(0.09741060419235512|0.7091836734693877)
(0.09802712700369914|0.7091836734693877)
(0.09926017262638717|0.7091836734693877)
(0.0998766954377312|0.7040816326530612)
(0.10110974106041924|0.7040816326530612)
(0.10172626387176326|0.7040816326530612)
(0.1029593094944513|0.7380952380952381)
(0.10419235511713934|0.7380952380952381)
(0.10542540073982737|0.7380952380952381)
(0.1060419235511714|0.7380952380952381)
(0.10727496917385944|0.7380952380952381)
(0.10850801479654747|0.7380952380952381)
(0.1091245376078915|0.7380952380952381)
(0.10974106041923551|0.7380952380952381)
(0.11097410604192355|0.7380952380952381)
(0.11220715166461159|0.7380952380952381)
(0.11282367447595561|0.7380952380952381)
(0.11405672009864365|0.7380952380952381)
(0.11528976572133169|0.7380952380952381)
(0.1159062885326757|0.7380952380952381)
(0.11713933415536375|0.7380952380952381)
(0.11775585696670776|0.7380952380952381)
(0.1189889025893958|0.7380952380952381)
(0.11960542540073983|0.7380952380952381)
(0.12022194821208385|0.7380952380952381)
